x,y,Dist_400,Gini_count_group_400,Mean_count_group_400,Med_count_group_400,N_400,N_local,N_r800,Nv_count_group_400,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
5250,950,412.3105626,0.240603512,4.822616408,5,451,7,1545,451,0.5299334812,0.5449838188,239,842
5250,1050,412.3105626,0.2593054034,4.527272727,4,440,6,1550,440,0.5090909091,0.5432258065,224,842
5250,1150,412.3105626,0.2353484162,4.659482759,4,464,12,1540,464,0.5086206897,0.5396103896,236,831
5250,1250,400,0.2339958781,4.613861386,4,404,7,1552,404,0.5024752475,0.5393041237,203,837
5250,1350,400,0.2524005044,4.876811594,4,414,9,1538,414,0.5144927536,0.5383615085,213,828
5250,1450,400,0.2536407539,4.866666667,4,405,5,1520,405,0.5185185185,0.5421052632,210,824
5250,1550,400,0.2330489489,4.983293556,4,419,12,1521,419,0.5202863962,0.5430637738,218,826
5250,1650,400,0.2215032313,4.99031477,4,413,10,1546,413,0.5351089588,0.5446313066,221,842
5250,1750,400,0.1973420754,5.097852029,5,419,10,1556,419,0.5489260143,0.5398457584,230,840
5250,1850,412.3105626,0.1920825888,4.760869565,4,460,8,1573,460,0.5434782609,0.5384615385,250,847
5250,1950,412.3105626,0.1888194628,4.825892857,5,448,14,1560,448,0.5535714286,0.5397435897,248,842
5250,2050,412.3105626,0.2076741006,4.947963801,5,442,9,1565,442,0.5656108597,0.5392971246,250,844
5250,2150,412.3105626,0.1968936379,4.694570136,4,442,11,1586,442,0.5452488688,0.5390920555,241,855
5250,2250,412.3105626,0.2007578172,4.850649351,4,462,8,1561,462,0.5346320346,0.5451633568,247,851
5250,2350,412.3105626,0.1813768135,4.954446855,5,461,1,1548,461,0.557483731,0.5406976744,257,837
5250,2450,412.3105626,0.2063404474,4.803571429,5,448,7,1558,448,0.5446428571,0.5410783055,244,843
5250,2550,412.3105626,0.228776038,4.81655481,5,447,8,1541,447,0.5436241611,0.5360155743,243,826
5250,2650,412.3105626,0.2276171331,4.613793103,5,435,12,1558,435,0.5287356322,0.5359435173,230,835
5250,2750,412.3105626,0.2263189879,4.787810384,5,443,7,1528,443,0.539503386,0.5379581152,239,822
5250,2850,412.3105626,0.2183067294,4.699095023,5,442,12,1535,442,0.5407239819,0.5328990228,239,818
5250,2950,412.3105626,0.2135885292,4.579069767,5,430,4,1553,430,0.5534883721,0.5370251127,238,834
5250,3050,412.3105626,0.251695054,4.849658314,5,439,13,1545,439,0.5489749431,0.5385113269,241,832
5250,3150,412.3105626,0.2512720768,4.872146119,5,438,10,1580,438,0.5433789954,0.5348101266,238,845
5250,3250,412.3105626,0.2513816098,4.925507901,5,443,2,1581,443,0.546275395,0.5281467426,242,835
5250,3350,400,0.260673292,5.062189055,5,402,6,1531,402,0.5348258706,0.5310254735,215,813
5250,3450,412.3105626,0.2632581264,5.112068966,5,464,12,1474,464,0.5344827586,0.5271370421,248,777
5250,3550,400,0.2798164417,5.151442308,5,416,5,1354,416,0.5144230769,0.5295420975,214,717
5250,3650,400,0.2511129748,5.240291262,5,412,8,1263,412,0.5291262136,0.5273159145,218,666
5250,3750,412.3105626,0.2221995017,4.919621749,5,423,14,1163,423,0.5130023641,0.5219260533,217,607
5250,3850,447.2135955,0.2247754733,5.051764706,5,425,10,1044,425,0.5105882353,0.5210727969,217,544
5250,3950,500,0.2139145957,5.225419664,5,417,8,902,417,0.5179856115,0.512195122,216,462
5350,50,538.5164807,0.2711251583,4.673076923,5,416,8,771,416,0.5216346154,0.5408560311,217,417
5350,150,500,0.28775231,4.854800937,5,427,14,869,427,0.5269320843,0.5431530495,225,472
5350,250,424.2640687,0.2672133655,4.920199501,5,401,10,993,401,0.536159601,0.5357502518,215,532
5350,350,412.3105626,0.2809608778,5.039906103,5,426,4,1104,426,0.5399061033,0.5380434783,230,594
5350,450,412.3105626,0.2587114015,5.112334802,5,454,2,1203,454,0.5462555066,0.5419783874,248,652
5350,550,412.3105626,0.2820798705,4.858796296,5,432,10,1312,432,0.5393518519,0.5426829268,233,712
5350,650,412.3105626,0.2581962362,4.469483568,4,426,2,1401,426,0.5164319249,0.5360456817,220,751
5350,750,412.3105626,0.2500370782,4.56091954,5,435,7,1471,435,0.5172413793,0.5343303875,225,786
5350,850,412.3105626,0.2361804158,4.734204793,5,459,4,1473,459,0.5119825708,0.5478615071,235,807
5350,950,412.3105626,0.2603785064,4.512761021,5,431,8,1470,431,0.5081206497,0.5523809524,219,812
5350,1050,412.3105626,0.2582834464,4.594036697,4,436,11,1457,436,0.5183486239,0.5497597804,226,801
5350,1150,412.3105626,0.2448742065,4.538631347,4,453,8,1462,453,0.5055187638,0.5424076607,229,793
5350,1250,400,0.2529262204,5,5,416,10,1458,416,0.5192307692,0.5432098765,216,792
5350,1350,400,0.2457902324,5.158536585,5,410,17,1460,410,0.543902439,0.545890411,223,797
5350,1450,400,0.2220719015,5.084541063,4,414,12,1460,414,0.5434782609,0.55,225,803
5350,1550,400,0.2213649718,4.99513382,4,411,10,1486,411,0.5377128954,0.5471063257,221,813
5350,1650,400,0.2139691761,4.956097561,4,410,13,1480,410,0.5341463415,0.5466216216,219,809
5350,1750,400,0.2096282797,5.102941176,5,408,7,1492,408,0.5514705882,0.5569705094,225,831
5350,1850,412.3105626,0.1959602888,5.032397408,5,463,8,1522,463,0.5701943844,0.5473061761,264,833
5350,1950,412.3105626,0.1993802925,4.92699115,4.5,452,8,1495,452,0.5553097345,0.5518394649,251,825
5350,2050,412.3105626,0.2016855098,4.837104072,4,442,8,1509,442,0.5588235294,0.5513585156,247,832
5350,2150,412.3105626,0.1906608332,4.825991189,5,454,3,1521,454,0.5440528634,0.5476660092,247,833
5350,2250,412.3105626,0.1860407123,5.074946467,5,467,6,1499,467,0.5610278373,0.5503669113,262,825
5350,2350,412.3105626,0.2206547469,4.883002208,4,453,4,1497,453,0.5408388521,0.545758183,245,817
5350,2450,412.3105626,0.2067475611,4.791666667,5,456,6,1501,456,0.5372807018,0.546302465,245,820
5350,2550,412.3105626,0.2315081812,4.696347032,5,438,9,1473,438,0.5388127854,0.5451459606,236,803
5350,2650,412.3105626,0.2239592531,4.79006772,5,443,10,1485,443,0.5485327314,0.5501683502,243,817
5350,2750,412.3105626,0.2344654259,4.740318907,5,439,4,1475,439,0.5375854214,0.5511864407,236,813
5350,2850,412.3105626,0.2174622349,4.798627002,5,437,12,1497,437,0.5537757437,0.5524382098,242,827
5350,2950,412.3105626,0.2385769185,4.984234234,5,444,9,1484,444,0.5518018018,0.5417789757,245,804
5350,3050,412.3105626,0.2361318854,4.912442396,5,434,6,1501,434,0.564516129,0.5416389074,245,813
5350,3150,412.3105626,0.2636388608,5.004662005,5,429,5,1520,429,0.5641025641,0.5427631579,242,825
5350,3250,412.3105626,0.2663066146,5.160714286,5,448,7,1531,448,0.5535714286,0.5323318093,248,815
5350,3350,412.3105626,0.2778666953,5.271714922,5,449,11,1478,449,0.5567928731,0.5338294993,250,789
5350,3450,412.3105626,0.2587992839,5.289978678,5,469,6,1402,469,0.552238806,0.5320970043,259,746
5350,3550,400,0.2401403993,5.640963855,5,415,6,1309,415,0.5710843373,0.5294117647,237,693
5350,3650,400,0.244643119,5.411904762,5,420,8,1193,420,0.5428571429,0.5322715842,228,635
5350,3750,412.3105626,0.2439537941,5.5,5,440,11,1107,440,0.5363636364,0.5284552846,236,585
5350,3850,424.2640687,0.2137841411,5.441975309,5,405,12,986,405,0.5283950617,0.5324543611,214,525
5350,3950,500,0.2130170623,5.402380952,5,420,9,862,420,0.530952381,0.5255220418,223,453
5450,50,538.5164807,0.2671703887,4.751207729,5,414,8,724,414,0.5362318841,0.5386740331,222,390
5450,150,500,0.2780563636,4.87587822,5,427,4,822,427,0.5386416862,0.5340632603,230,439
5450,250,424.2640687,0.273900193,4.957711443,5,402,8,925,402,0.5373134328,0.5351351351,216,495
5450,350,412.3105626,0.2661258825,5.101149425,5,435,7,1028,435,0.5448275862,0.5359922179,237,551
5450,450,412.3105626,0.2979634178,4.758700696,5,431,12,1133,431,0.5266821346,0.5419240953,227,614
5450,550,412.3105626,0.2716023047,4.860411899,5,437,7,1205,437,0.5354691076,0.5385892116,234,649
5450,650,412.3105626,0.2538886472,4.75,5,440,6,1301,440,0.5295454545,0.5441967717,233,708
5450,750,412.3105626,0.238499983,4.578587699,5,439,5,1350,439,0.5193621868,0.542962963,228,733
5450,850,412.3105626,0.2405298086,4.552511416,5,438,7,1390,438,0.5182648402,0.5460431655,227,759
5450,950,412.3105626,0.2462514295,4.82781457,5,453,13,1359,453,0.527593819,0.5511405445,239,749
5450,1050,412.3105626,0.2338111942,4.686800895,5,447,11,1370,447,0.5234899329,0.5467153285,234,749
5450,1150,412.3105626,0.2521163005,4.92173913,5,460,9,1373,460,0.5347826087,0.5484340859,246,753
5450,1250,400,0.2430662192,5.117788462,5,416,10,1405,416,0.5384615385,0.5444839858,224,765
5450,1350,400,0.2328906822,5.285377358,5,424,5,1378,424,0.5424528302,0.5471698113,230,754
5450,1450,400,0.229984414,5.200477327,5,419,10,1377,419,0.5441527446,0.5541031227,228,763
5450,1550,400,0.2338650152,4.945,4,400,6,1392,400,0.5375,0.5545977011,215,772
5450,1650,400,0.2002874559,5.159904535,5,419,5,1402,419,0.553699284,0.5527817404,232,775
5450,1750,400,0.1952243942,4.865336658,5,401,4,1409,401,0.5486284289,0.5571327182,220,785
5450,1850,412.3105626,0.2166173389,5.006651885,4,451,9,1411,451,0.5676274945,0.5620127569,256,793
5450,1950,412.3105626,0.2213232231,4.959090909,5,440,3,1404,440,0.5704545455,0.5548433048,251,779
5450,2050,412.3105626,0.207847475,4.991091314,5,449,11,1402,449,0.5590200445,0.5584878745,251,783
5450,2150,412.3105626,0.189426099,5.136752137,5,468,9,1401,468,0.5598290598,0.5560314061,262,779
5450,2250,412.3105626,0.2089677547,5.041575492,5,457,9,1409,457,0.5557986871,0.5649396735,254,796
5450,2350,412.3105626,0.213931652,4.89380531,5,452,5,1389,452,0.5486725664,0.5637149028,248,783
5450,2450,412.3105626,0.228264657,4.880794702,5,453,11,1382,453,0.5474613687,0.5528219971,248,764
5450,2550,412.3105626,0.2108552545,4.775280899,5,445,17,1399,445,0.5483146067,0.5582558971,244,781
5450,2650,412.3105626,0.2256234045,4.773972603,5,438,6,1395,438,0.5479452055,0.5569892473,240,777
5450,2750,412.3105626,0.2271073182,4.803240741,5,432,10,1400,432,0.5625,0.5557142857,243,778
5450,2850,412.3105626,0.2259077879,4.756818182,5,440,8,1416,440,0.5454545455,0.5579096045,240,790
5450,2950,412.3105626,0.2351502119,5.116071429,5,448,3,1403,448,0.5558035714,0.5466856736,249,767
5450,3050,412.3105626,0.2478522565,5.158256881,5,436,11,1413,436,0.5711009174,0.5513092711,249,779
5450,3150,412.3105626,0.2536096933,5.108352144,5,443,11,1425,443,0.5620767494,0.5480701754,249,781
5450,3250,412.3105626,0.2856753057,5.484234234,5,444,8,1450,444,0.5765765766,0.5413793103,256,785
5450,3350,412.3105626,0.2785138971,5.751633987,5,459,17,1393,459,0.5882352941,0.5405599426,270,753
5450,3450,400,0.2682073982,5.741545894,5,414,7,1312,414,0.5748792271,0.5403963415,238,709
5450,3550,412.3105626,0.2498428128,5.55626327,5,471,10,1228,471,0.5732484076,0.5374592834,270,660
5450,3650,360.5551275,0.2265723961,5.688118812,5,404,8,1118,404,0.5618811881,0.5393559928,227,603
5450,3750,412.3105626,0.2256466778,5.740088106,6,454,6,1022,454,0.5484581498,0.5371819961,249,549
5450,3850,447.2135955,0.2142855742,5.465277778,6,432,11,923,432,0.5416666667,0.5384615385,234,497
5450,3950,500,0.2051259082,5.562352941,6,425,5,824,425,0.5411764706,0.5376213592,230,443
5550,50,538.5164807,0.2615112116,4.908415842,5,404,7,668,404,0.5445544554,0.5389221557,220,360
5550,150,500,0.2594217696,4.860520095,5,423,9,755,423,0.5460992908,0.5390728477,231,407
5550,250,447.2135955,0.2591803644,4.808126411,5,443,4,846,443,0.5440180587,0.5319148936,241,450
5550,350,412.3105626,0.2726260829,4.689320388,5,412,5,936,412,0.5339805825,0.5331196581,220,499
5550,450,412.3105626,0.2764898258,4.884526559,5,433,8,1031,433,0.5519630485,0.5412221145,239,558
5550,550,412.3105626,0.263427107,4.718969555,5,427,14,1117,427,0.5362997658,0.5416293644,229,605
5550,650,412.3105626,0.2548669082,4.812064965,5,431,9,1206,431,0.5475638051,0.539800995,236,651
5550,750,412.3105626,0.2513441794,4.649651972,5,431,11,1264,431,0.535962877,0.5435126582,231,687
5550,850,412.3105626,0.2233203483,4.541950113,5,441,6,1278,441,0.5260770975,0.544600939,232,696
5550,950,412.3105626,0.2230168792,4.613995485,5,443,8,1276,443,0.5282167043,0.552507837,234,705
5550,1050,400,0.2313581126,5.007462687,5,402,7,1276,402,0.5373134328,0.5493730408,216,701
5550,1150,400,0.2471400383,5.134939759,5,415,7,1288,415,0.534939759,0.5458074534,222,703
5550,1250,400,0.2367401258,5.126213592,5,412,5,1279,412,0.5461165049,0.5449569977,225,697
5550,1350,400,0.237016078,5.270531401,5,414,9,1289,414,0.5555555556,0.543056633,230,700
5550,1450,400,0.2330630156,5.209876543,5,405,6,1286,405,0.562962963,0.5520995334,228,710
5550,1550,400,0.2296337093,5.133004926,5,406,11,1300,406,0.5517241379,0.5546153846,224,721
5550,1650,412.3105626,0.2308472503,5.057522124,5,452,10,1293,452,0.5663716814,0.5552977572,256,718
5550,1750,412.3105626,0.217342763,4.948314607,5,445,12,1284,445,0.5730337079,0.5576323988,255,716
5550,1850,412.3105626,0.2059382142,5.039911308,5,451,7,1298,451,0.5742793792,0.5593220339,259,726
5550,1950,412.3105626,0.2189205262,5.04954955,5,444,11,1317,444,0.5743243243,0.5550493546,255,731
5550,2050,412.3105626,0.1970828546,4.995535714,5,448,7,1297,448,0.5714285714,0.5597532768,256,726
5550,2150,412.3105626,0.2159926364,5.046460177,5,452,5,1288,452,0.5619469027,0.5628881988,254,725
5550,2250,412.3105626,0.2125798372,5.101098901,5,455,11,1294,455,0.567032967,0.5602782071,258,725
5550,2350,412.3105626,0.2250930476,5.121475054,5,461,7,1296,461,0.5596529284,0.5671296296,258,735
5550,2450,412.3105626,0.2182453975,5.079913607,5,463,10,1289,463,0.555075594,0.5562451513,257,717
5550,2550,412.3105626,0.2284900978,5.040358744,5,446,10,1295,446,0.5605381166,0.5583011583,250,723
5550,2650,412.3105626,0.2049082004,4.820224719,5,445,1,1306,445,0.5528089888,0.5620214395,246,734
5550,2750,412.3105626,0.206784897,4.965909091,5,440,6,1328,440,0.5727272727,0.5602409639,252,744
5550,2850,412.3105626,0.1945241917,5.045351474,5,441,8,1303,441,0.5782312925,0.5556408289,255,724
5550,2950,412.3105626,0.255097556,5.286036036,5,444,6,1316,444,0.5765765766,0.5478723404,256,721
5550,3050,412.3105626,0.2588161113,5.077464789,5,426,5,1326,426,0.5727699531,0.5497737557,244,729
5550,3150,412.3105626,0.2670280173,5.528508772,5,456,8,1331,456,0.5789473684,0.5514650639,264,734
5550,3250,412.3105626,0.2699750211,5.665934066,5,455,3,1333,455,0.5934065934,0.5491372843,270,732
5550,3350,412.3105626,0.2983170256,5.52402746,5,437,7,1282,437,0.585812357,0.5499219969,256,705
5550,3450,412.3105626,0.2716414577,5.915584416,5,462,6,1213,462,0.5952380952,0.5457543281,275,662
5550,3550,400,0.2563191703,6.061643836,6,438,14,1141,438,0.5753424658,0.5460122699,252,623
5550,3650,360.5551275,0.2322273335,5.892156863,6,408,3,1042,408,0.568627451,0.5460652591,232,569
5550,3750,412.3105626,0.2265968711,5.695852535,6,434,10,956,434,0.5668202765,0.5366108787,246,513
5550,3850,447.2135955,0.2111733452,5.397163121,6,423,11,859,423,0.5508274232,0.5343422584,233,459
5550,3950,500,0.2074909132,5.5025,6,400,10,767,400,0.555,0.5475880052,222,420
5650,50,600,0.2569076718,4.895883777,5,413,7,621,413,0.5520581114,0.5426731079,228,337
5650,150,509.9019514,0.2645080104,4.780193237,5,414,8,698,414,0.538647343,0.5329512894,223,372
5650,250,500,0.267197327,4.641509434,4,424,11,786,424,0.5448113208,0.5419847328,231,426
5650,350,424.2640687,0.2648055224,4.592592593,4,405,7,877,405,0.5456790123,0.5404789054,221,474
5650,450,424.2640687,0.2743091815,4.473933649,4,422,7,946,422,0.5331753555,0.5412262156,225,512
5650,550,412.3105626,0.2447580836,4.718204489,5,401,4,1037,401,0.5610972569,0.5419479267,225,562
5650,650,412.3105626,0.254643976,4.727047146,5,403,9,1113,403,0.5459057072,0.5408805031,220,602
5650,750,412.3105626,0.2364757948,4.849878935,5,413,3,1162,413,0.5593220339,0.5413080895,231,629
5650,850,412.3105626,0.2411907283,4.690072639,5,413,3,1153,413,0.5399515738,0.5472679965,223,631
5650,950,412.3105626,0.2259292889,4.780092593,5,432,8,1174,432,0.5347222222,0.5494037479,231,645
5650,1050,412.3105626,0.2222968961,4.670560748,5,428,11,1175,428,0.5280373832,0.5506382979,226,647
5650,1150,412.3105626,0.2237434373,5.194570136,5,442,5,1184,442,0.5633484163,0.5489864865,249,650
5650,1250,412.3105626,0.2293176628,5.129251701,5,441,6,1170,441,0.5578231293,0.5478632479,246,641
5650,1350,412.3105626,0.2375750449,4.939252336,4,428,11,1174,428,0.5560747664,0.5425894378,238,637
5650,1450,412.3105626,0.2432347531,5.06323185,4,427,5,1183,427,0.5644028103,0.5519864751,241,653
5650,1550,412.3105626,0.2364989327,5.169811321,5,424,7,1190,424,0.5801886792,0.5605042017,246,667
5650,1650,412.3105626,0.2250415812,4.856790123,4,405,4,1205,405,0.5777777778,0.5626556017,234,678
5650,1750,412.3105626,0.2265829236,5.210526316,5,418,7,1218,418,0.5956937799,0.5599343186,249,682
5650,1850,412.3105626,0.2159824209,5.043165468,5,417,5,1219,417,0.5827338129,0.5611156686,243,684
5650,1950,412.3105626,0.1973854381,5.021077283,5,427,9,1206,427,0.5737704918,0.5597014925,245,675
5650,2050,412.3105626,0.2043875276,4.988179669,5,423,6,1205,423,0.5768321513,0.5609958506,244,676
5650,2150,412.3105626,0.2164687027,4.995391705,5,434,13,1202,434,0.564516129,0.5682196339,245,683
5650,2250,412.3105626,0.22686522,5.244131455,5,426,9,1189,426,0.5751173709,0.5626576955,245,669
5650,2350,412.3105626,0.2224076151,5.158730159,5,441,13,1175,441,0.5555555556,0.5634042553,245,662
5650,2450,412.3105626,0.2250607457,5.069124424,5,434,7,1170,434,0.5552995392,0.5606837607,241,656
5650,2550,412.3105626,0.2179873459,4.997722096,5,439,8,1179,439,0.5489749431,0.5631891433,241,664
5650,2650,412.3105626,0.2007775353,4.946135831,5,427,7,1195,427,0.5620608899,0.5656903766,240,676
5650,2750,412.3105626,0.191148508,5.013921114,5,431,7,1203,431,0.56612529,0.5627597672,244,677
5650,2850,412.3105626,0.2261372735,5.161764706,5,408,9,1209,408,0.5931372549,0.5574855252,242,674
5650,2950,424.2640687,0.2319749903,5.007025761,5,427,5,1226,427,0.5901639344,0.5546492659,252,680
5650,3050,412.3105626,0.2720299905,5.409090909,5,418,3,1218,418,0.5837320574,0.5533661741,244,674
5650,3150,412.3105626,0.2678529989,5.796839729,5,443,8,1238,443,0.5936794582,0.5613893376,263,695
5650,3250,412.3105626,0.2897933762,5.6,5,425,3,1240,425,0.5811764706,0.5572580645,247,691
5650,3350,412.3105626,0.2756436298,5.773972603,5,438,7,1172,438,0.5844748858,0.5546075085,256,650
5650,3450,412.3105626,0.2757290884,5.773755656,5,442,7,1111,442,0.5837104072,0.5517551755,258,613
5650,3550,400,0.2591110354,6.175480769,6,416,14,1040,416,0.59375,0.5519230769,247,574
5650,3650,360.5551275,0.2429294636,6.140394089,6,406,7,970,406,0.5837438424,0.5494845361,237,533
5650,3750,412.3105626,0.2038484968,5.726392252,6,413,11,880,413,0.5714285714,0.55,236,484
5650,3850,447.2135955,0.2030843193,5.76119403,6,402,5,795,402,0.5671641791,0.5496855346,228,437
5650,3950,509.9019514,0.1936738552,5.627160494,6,405,15,717,405,0.5555555556,0.5536959554,225,397
5750,50,632.455532,0.2671363028,4.758536585,4,410,5,576,410,0.5414634146,0.5416666667,222,312
5750,150,583.0951895,0.261163134,4.747524752,5,404,8,631,404,0.551980198,0.5356576862,223,338
5750,250,509.9019514,0.2658131705,4.671604938,4,405,8,708,405,0.5481481481,0.5381355932,222,381
5750,350,500,0.2699441889,4.509478673,4,422,9,806,422,0.5331753555,0.5334987593,225,430
5750,450,447.2135955,0.2666599029,4.397560976,4,410,14,872,410,0.5365853659,0.5321100917,220,464
5750,550,447.2135955,0.2302614693,4.59178744,4,414,8,945,414,0.5652173913,0.5417989418,234,512
5750,650,447.2135955,0.2292177837,4.752336449,5,428,10,1009,428,0.558411215,0.5401387512,239,545
5750,750,447.2135955,0.2235733718,4.781105991,5,434,8,1054,434,0.5599078341,0.5426944972,243,572
5750,850,447.2135955,0.2292183623,4.792626728,5,434,10,1039,434,0.5576036866,0.5505293551,242,572
5750,950,447.2135955,0.214289776,4.795505618,5,445,6,1061,445,0.5505617978,0.5523091423,245,586
5750,1050,424.2640687,0.1982530439,4.699004975,5,402,6,1058,402,0.5447761194,0.5519848771,219,584
5750,1150,447.2135955,0.2165899587,5.094922737,5,453,9,1062,453,0.5695364238,0.549905838,258,584
5750,1250,424.2640687,0.2212784633,5.21446384,5,401,12,1052,401,0.5860349127,0.5522813688,235,581
5750,1350,424.2640687,0.2393228363,5.059850374,5,401,15,1060,401,0.5685785536,0.5471698113,228,580
5750,1450,447.2135955,0.2411092046,5.070294785,5,441,8,1083,441,0.5759637188,0.5521698984,254,598
5750,1550,447.2135955,0.238067188,5.048611111,5,432,10,1091,432,0.5856481481,0.5637030247,253,615
5750,1650,447.2135955,0.2325962606,4.895981087,4,423,6,1100,423,0.5839243499,0.5572727273,247,613
